,accommodates,price
87,-0.0027522082752208317,-0.02479343407332837
88,-0.13608554160855416,-0.029304712268817094
89,-0.0694188749418875,-0.01852776991292737
90,-0.13608554160855416,-0.03356536389788978
91,-0.13608554160855416,-0.01852776991292737
92,-0.0694188749418875,-0.02604656690540857
93,0.06391445839144584,0.00402862106451624
94,-0.0027522082752208317,-0.006247068158541404
95,0.19724779172477916,-0.001485163396636642
96,0.1305811250581125,0.007788019560756842
97,-0.0694188749418875,-0.02729969973748877
98,-0.0694188749418875,-0.02479343407332837
99,0.06391445839144584,-0.014267118283854687
100,0.3305811250581125,0.06392837043794983
101,-0.0694188749418875,-0.01978090274500757
102,-0.0694188749418875,-0.02629719347182461
103,-0.0694188749418875,-0.02228716840916797
104,-0.0694188749418875,-0.02629719347182461
105,-0.0694188749418875,-0.002237043095884762
106,0.06391445839144584,-0.005996441592125363
107,0.26391445839144584,0.023326866678551328
108,-0.0694188749418875,-0.02178591527633589
109,-0.0694188749418875,-0.028051579436736893
110,-0.0694188749418875,-0.016021504248766968
111,0.19724779172477916,0.019066215049478648
112,0.19724779172477916,-0.005996441592125363
113,0.26391445839144584,0.03159754337028065
114,-0.0694188749418875,-0.013765865151022606
115,-0.0694188749418875,0.0002692225682756388
116,0.19724779172477916,0.0052817538965964405
117,0.06391445839144584,-0.007249574424205564
118,0.06391445839144584,0.006534886728676641
119,-0.13608554160855416,-0.02103403557708777
120,0.06391445839144584,0.009041152392837043
121,-0.0694188749418875,-0.02479343407332837
122,-0.0694188749418875,-0.032061604499393534
123,-0.0694188749418875,-0.02479343407332837
124,0.19724779172477916,0.08172285665348868
125,-0.0694188749418875,-0.028552832569568972
126,0.1305811250581125,-0.011008972920446166
127,0.19724779172477916,0.00402862106451624
128,-0.0694188749418875,-0.01852776991292737
129,0.19724779172477916,0.06919152833268667
130,0.3305811250581125,0.05640957344546862
131,0.1305811250581125,0.044128871691082656
132,0.06391445839144584,0.006534886728676641
133,-0.0694188749418875,-0.018778396479343408
134,0.19724779172477916,0.03034441053820045
135,-0.0694188749418875,-0.01677338394801509
136,-0.13608554160855416,-0.02629719347182461
137,-0.0694188749418875,-0.02454280750691233
138,-0.0694188749418875,-0.02479343407332837
139,-0.13608554160855416,-0.029805965401649172
140,-0.0694188749418875,-0.02729969973748877
141,-0.0694188749418875,-0.02880345913598501
142,-0.0694188749418875,-0.021535288709919848
143,0.1305811250581125,-0.0024876696623008024
144,-0.0694188749418875,-0.02103403557708777
145,0.06391445839144584,0.0027754882324360396
146,-0.0694188749418875,-0.02354030124124817
147,-0.0694188749418875,-0.017274637080847168
148,-0.0694188749418875,-0.02103403557708777
149,-0.0694188749418875,-0.01852776991292737
150,-0.0694188749418875,-0.01852776991292737
151,0.1305811250581125,0.006534886728676641
152,0.3305811250581125,0.03159754337028065
153,-0.0694188749418875,-0.028552832569568972
154,0.19724779172477916,0.03635944813218541
155,-0.0694188749418875,-0.02228716840916797
156,-0.0694188749418875,-0.02604656690540857
157,-0.0694188749418875,-0.031059098233729373
158,0.06391445839144584,-0.013765865151022606
159,-0.0027522082752208317,-0.012262105752526366
160,-0.0694188749418875,-0.030307218534481255
161,0.06391445839144584,-0.012262105752526366
162,0.19724779172477916,0.0062842601622606015
163,0.06391445839144584,0.007788019560756842
164,0.1305811250581125,-0.015018997983102807
165,-0.0694188749418875,-0.02479343407332837
166,-0.0694188749418875,0.0027754882324360396
167,-0.0694188749418875,-0.02479343407332837
168,0.06391445839144584,0.0015223554003558394
169,-0.0694188749418875,-0.02604656690540857
170,-0.0694188749418875,-0.005996441592125363
171,0.06391445839144584,-0.013515238584606567
172,-0.0694188749418875,-0.02053278244425569
173,-0.0694188749418875,-0.02253779497558401
174,0.06391445839144584,0.006534886728676641
175,-0.0694188749418875,-0.014768371416686767
176,-0.13608554160855416,-0.03130972480014541
177,-0.0694188749418875,-0.01978090274500757
178,0.19724779172477916,0.02533187920987965
179,0.39724779172477914,0.014053683721157844
180,0.06391445839144584,-0.011008972920446166
181,0.1305811250581125,0.0045298741973483206
182,0.1305811250581125,0.0002692225682756388
183,-0.0694188749418875,-0.02604656690540857
184,-0.0694188749418875,-0.02729969973748877
185,-0.0694188749418875,-0.01852776991292737
186,-0.0027522082752208317,0.0027754882324360396
187,0.4639144583914458,0.019066215049478648
188,-0.0694188749418875,-0.016021504248766968
189,0.1305811250581125,-0.005996441592125363
190,0.19724779172477916,-0.001485163396636642
191,-0.0694188749418875,-0.028552832569568972
192,-0.0694188749418875,-0.02880345913598501
193,-0.0694188749418875,-0.028552832569568972
194,0.06391445839144584,-0.007249574424205564
195,-0.0694188749418875,-0.02354030124124817
196,-0.0027522082752208317,-0.015018997983102807
197,-0.0694188749418875,-0.0009839102638045617
198,0.19724779172477916,0.016559949385318247
199,0.06391445839144584,-0.005996441592125363
200,-0.0694188749418875,-0.02629719347182461
201,-0.0694188749418875,-0.02354030124124817
202,-0.0694188749418875,-0.02228716840916797
203,0.06391445839144584,-0.02479343407332837
204,0.06391445839144584,-0.005996441592125363
205,-0.0694188749418875,-0.02604656690540857
206,-0.0027522082752208317,-0.02354030124124817
207,0.26391445839144584,0.012800550889077644
208,0.06391445839144584,0.012800550889077644
209,0.06391445839144584,0.001021102267523759
210,0.06391445839144584,0.0002692225682756388
211,-0.0027522082752208317,-0.016272130815183007
212,0.4639144583914458,0.05239954838281198
213,-0.0694188749418875,-0.02103403557708777
214,0.19724779172477916,-0.018778396479343408
215,-0.0694188749418875,-0.031059098233729373
216,0.06391445839144584,0.03159754337028065
217,0.19724779172477916,0.0025248616660199998
218,-0.0694188749418875,-0.02354030124124817
219,-0.0694188749418875,-0.02228716840916797
220,-0.0694188749418875,-0.005996441592125363
221,-0.0694188749418875,-0.01852776991292737
222,-0.0694188749418875,-0.01852776991292737
223,-0.0694188749418875,-0.02253779497558401
224,0.06391445839144584,-0.011008972920446166
225,-0.0694188749418875,-0.02454280750691233
226,-0.0694188749418875,-0.01852776991292737
227,-0.0694188749418875,-0.02604656690540857
228,-0.0694188749418875,-0.012262105752526366
229,-0.0694188749418875,-0.02604656690540857
230,-0.13608554160855416,-0.02479343407332837
231,-0.0027522082752208317,-0.0009839102638045617
232,-0.0694188749418875,-0.01978090274500757
233,-0.0694188749418875,-0.02604656690540857
234,0.19724779172477916,0.03134691680386461
235,-0.13608554160855416,-0.02604656690540857
236,0.19724779172477916,-0.004743308760045163
237,0.06391445839144584,0.019066215049478648
238,-0.0694188749418875,-0.014768371416686767
239,-0.0027522082752208317,-0.02604656690540857
240,-0.0027522082752208317,-0.009755840088365966
241,-0.0694188749418875,-0.013515238584606567
242,0.06391445839144584,-0.011008972920446166
243,-0.0027522082752208317,-0.036322256128466214
244,-0.0694188749418875,-0.026547820038240653
245,0.19724779172477916,0.03159754337028065
246,-0.13608554160855416,-0.031059098233729373
247,-0.0694188749418875,-0.013765865151022606
248,-0.0694188749418875,-0.032061604499393534
249,0.19724779172477916,0.03034441053820045
250,0.1305811250581125,-0.011008972920446166
251,0.19724779172477916,0.0015223554003558394
252,0.26391445839144584,0.03159754337028065
253,0.1305811250581125,0.006534886728676641
254,-0.0694188749418875,-0.009505213521949924
255,-0.0694188749418875,-0.01852776991292737
256,0.1305811250581125,-0.021535288709919848
257,-0.0027522082752208317,-0.01978090274500757
258,-0.0694188749418875,-0.009755840088365966
259,-0.0694188749418875,-0.009755840088365966
260,-0.0694188749418875,-0.02479343407332837
261,0.1305811250581125,0.0037779944981002
262,-0.0694188749418875,-0.02479343407332837
263,-0.0694188749418875,-0.029805965401649172
264,-0.0694188749418875,-0.012262105752526366
265,-0.13608554160855416,-0.021535288709919848
266,-0.13608554160855416,-0.025545313772576492
267,-0.13608554160855416,-0.03807664209337849
268,-0.0694188749418875,-0.02103403557708777
269,-0.0694188749418875,-0.005996441592125363
270,-0.0694188749418875,-0.02303904810841609
271,-0.0694188749418875,-0.02253779497558401
272,0.06391445839144584,-0.0034901759279649626
273,0.06391445839144584,-0.016021504248766968
274,0.06391445839144584,-0.005996441592125363
275,-0.0694188749418875,-0.02354030124124817
276,0.1305811250581125,0.012800550889077644
277,-0.0694188749418875,-0.02729969973748877
278,0.3305811250581125,0.02533187920987965
279,0.3305811250581125,0.03159754337028065
280,0.1305811250581125,0.0027754882324360396
281,0.06391445839144584,0.0002692225682756388
282,0.1305811250581125,0.0002692225682756388
283,-0.0694188749418875,-0.02479343407332837
284,-0.0694188749418875,-0.028552832569568972
285,-0.0027522082752208317,-0.01852776991292737
286,-0.13608554160855416,-0.02479343407332837
287,-0.0694188749418875,-0.02003152931142361
288,-0.0694188749418875,-0.02228716840916797
289,-0.0694188749418875,-0.022788421542000052
290,-0.0694188749418875,-0.02479343407332837
291,0.19724779172477916,-0.001485163396636642
292,-0.0694188749418875,-0.028552832569568972
293,-0.0694188749418875,-0.009755840088365966
294,-0.0694188749418875,-0.013765865151022606
295,0.1305811250581125,0.02533187920987965
296,-0.0694188749418875,-0.011008972920446166
297,0.4639144583914458,0.1443794982574987
298,-0.0027522082752208317,-0.0034901759279649626
299,-0.13608554160855416,-0.02729969973748877
300,0.06391445839144584,-0.024292180940496292
301,-0.0694188749418875,-0.025795940338992532
302,-0.0694188749418875,0.006534886728676641
303,-0.0694188749418875,-0.029805965401649172
304,-0.0694188749418875,-0.01978090274500757
305,0.06391445839144584,0.011547418056997443
306,-0.0694188749418875,-0.030056591968065212
307,-0.0027522082752208317,-0.025545313772576492
308,-0.0694188749418875,-0.02604656690540857
309,0.06391445839144584,-0.009755840088365966
310,0.19724779172477916,0.03159754337028065
311,-0.0694188749418875,-0.016021504248766968
312,-0.0694188749418875,-0.02604656690540857
313,-0.13608554160855416,-0.02479343407332837
314,-0.0694188749418875,-0.02604656690540857
315,-0.0694188749418875,-0.021535288709919848
316,0.5972477917247792,0.07671032532516787
317,0.39724779172477914,0.09425418497429068
318,0.06391445839144584,0.0015223554003558394
319,0.1305811250581125,0.037863207530681654
320,-0.13608554160855416,-0.02729969973748877
321,0.06391445839144584,0.02909127770612025
322,0.06391445839144584,-0.003740802494381003
323,-0.0694188749418875,0.006534886728676641
324,-0.0694188749418875,-0.01978090274500757
325,-0.0694188749418875,-0.02729969973748877
326,-0.0027522082752208317,-0.018778396479343408
327,-0.0027522082752208317,-0.020282155877839648
328,0.4639144583914458,0.08172285665348868
329,0.06391445839144584,0.03034441053820045
330,0.5305811250581125,0.06919152833268667
331,0.06391445839144584,-0.005996441592125363
332,0.06391445839144584,-0.01978090274500757
333,0.06391445839144584,-0.005996441592125363
334,0.3305811250581125,0.05640957344546862
335,-0.0694188749418875,-0.025795940338992532
336,0.19724779172477916,0.08172285665348868
337,-0.0694188749418875,-0.02604656690540857
338,-0.0694188749418875,-0.012262105752526366
339,-0.0694188749418875,-0.02228716840916797
340,-0.0694188749418875,-0.028302206003152933
341,0.19724779172477916,0.019066215049478648
342,-0.0694188749418875,-0.029555338835233133
343,-0.0027522082752208317,0.006534886728676641
344,0.19724779172477916,0.011547418056997443
345,-0.13608554160855416,-0.02354030124124817
346,-0.0694188749418875,-0.028552832569568972
347,-0.0694188749418875,-0.012262105752526366
348,0.1305811250581125,0.08172285665348868
349,-0.0694188749418875,-0.006247068158541404
350,-0.0694188749418875,-0.02729969973748877
351,-0.0694188749418875,-0.018778396479343408
352,-0.0027522082752208317,-0.026798446604656693
353,0.1305811250581125,0.0015223554003558394
354,-0.0027522082752208317,-0.0009839102638045617
355,0.06391445839144584,-0.014768371416686767
356,0.06391445839144584,0.015306816553238045
357,-0.0694188749418875,-0.02128466214350381
358,-0.0694188749418875,-0.016021504248766968
359,-0.0694188749418875,-0.02253779497558401
360,-0.0694188749418875,-0.012262105752526366
361,-0.0027522082752208317,-0.011008972920446166
362,-0.13608554160855416,-0.02729969973748877
363,-0.0694188749418875,-0.02203654184275193
364,0.06391445839144584,-0.02479343407332837
365,0.19724779172477916,0.020319347881558848
366,-0.0027522082752208317,-0.007249574424205564
367,0.1305811250581125,0.0062842601622606015
368,-0.0694188749418875,-0.02078340901067173
369,-0.0694188749418875,-0.02328967467483213
370,-0.0694188749418875,-0.028552832569568972
371,-0.0027522082752208317,-0.018778396479343408
372,-0.13608554160855416,-0.021535288709919848
373,-0.0694188749418875,0.012800550889077644
374,-0.0694188749418875,-0.031059098233729373
375,-0.0027522082752208317,0.012800550889077644
376,-0.13608554160855416,-0.031560351366561455
377,-0.0694188749418875,-0.03431724359713789
378,-0.0694188749418875,-0.02228716840916797
379,0.5972477917247792,0.08798852081388968
380,-0.0694188749418875,-0.01852776991292737
381,-0.0694188749418875,-0.02479343407332837
382,-0.0694188749418875,-0.03732476239413038
383,-0.13608554160855416,-0.031059098233729373
384,-0.0694188749418875,-0.03130972480014541
385,0.06391445839144584,-0.012262105752526366
386,0.06391445839144584,0.0015223554003558394
387,-0.0694188749418875,-0.028552832569568972
388,-0.0694188749418875,-0.02228716840916797
389,-0.0694188749418875,-0.02228716840916797
390,-0.0694188749418875,-0.02755032630390481
391,0.5972477917247792,0.1381138340970977
392,-0.0694188749418875,-0.02479343407332837
393,0.06391445839144584,-0.013765865151022606
394,0.06391445839144584,-0.016021504248766968
395,-0.0694188749418875,0.0012717288339397991
396,0.19724779172477916,0.0002692225682756388
397,-0.0694188749418875,-0.012262105752526366
398,0.06391445839144584,0.011547418056997443
399,0.06391445839144584,0.03134691680386461
400,-0.0694188749418875,0.018815588483062605
401,-0.0694188749418875,-0.014768371416686767
402,-0.0694188749418875,0.016309322818902204
403,-0.0694188749418875,-0.02479343407332837
404,-0.0694188749418875,-0.03607162956205018
405,-0.13608554160855416,-0.03231223106580958
406,0.1305811250581125,-0.0034901759279649626
407,-0.0694188749418875,-0.028051579436736893
408,-0.13608554160855416,0.1749559393602556
409,-0.13608554160855416,-0.029805965401649172
410,0.06391445839144584,-0.02379092780766421
411,-0.13608554160855416,-0.028552832569568972
412,-0.0694188749418875,-0.02379092780766421
413,-0.13608554160855416,-0.02479343407332837
414,-0.0694188749418875,-0.02479343407332837
415,-0.13608554160855416,-0.03607162956205018
416,-0.0694188749418875,-0.017274637080847168
417,-0.13608554160855416,-0.03682350926129829
418,-0.13608554160855416,-0.02228716840916797
419,-0.0694188749418875,-0.016021504248766968
420,-0.0694188749418875,0.0062842601622606015
421,-0.0694188749418875,-0.03231223106580958
422,0.06391445839144584,0.023828119811383407
423,-0.0694188749418875,-0.02629719347182461
424,-0.0694188749418875,-0.02479343407332837
425,-0.0694188749418875,-0.03231223106580958
426,-0.13608554160855416,-0.02604656690540857
427,-0.0027522082752208317,-0.02604656690540857
428,-0.0027522082752208317,-0.0012345368302206017
429,0.1305811250581125,-0.018778396479343408
430,-0.13608554160855416,-0.02103403557708777
431,-0.0694188749418875,-0.02354030124124817
432,0.19724779172477916,0.02533187920987965
433,-0.0694188749418875,-0.025795940338992532
434,-0.0694188749418875,-0.012262105752526366
435,-0.0694188749418875,-0.008502707256285765
436,-0.0694188749418875,-0.030557845100897294
437,-0.0694188749418875,-0.02604656690540857
438,-0.0027522082752208317,0.008539899260004962
439,0.26391445839144584,0.05640957344546862
440,-0.0694188749418875,-0.01852776991292737
441,-0.13608554160855416,-0.02880345913598501
442,-0.0027522082752208317,-0.0012345368302206017
443,-0.0027522082752208317,-0.0012345368302206017
444,-0.13608554160855416,-0.02479343407332837
445,-0.0694188749418875,-0.01852776991292737
446,-0.0027522082752208317,-0.014768371416686767
447,-0.0694188749418875,-0.02729969973748877
448,0.5972477917247792,0.043878245124666614
449,-0.0027522082752208317,-0.02479343407332837
450,-0.13608554160855416,-0.03481849672996998
451,0.1305811250581125,-0.01852776991292737
452,0.06391445839144584,0.0062842601622606015
453,-0.0694188749418875,-0.02479343407332837
454,0.06391445839144584,-0.0034901759279649626
455,-0.0027522082752208317,0.043878245124666614
456,-0.0694188749418875,-0.02729969973748877
457,-0.13608554160855416,-0.033314737331473734
458,-0.0694188749418875,-0.02354030124124817
459,-0.0694188749418875,-0.03130972480014541
460,-0.13608554160855416,-0.03481849672996998
461,-0.0694188749418875,-0.025545313772576492
462,-0.0694188749418875,-0.02103403557708777
463,-0.0694188749418875,-0.01852776991292737
464,-0.0694188749418875,-0.02103403557708777
465,-0.0694188749418875,-0.02128466214350381
466,-0.13608554160855416,-0.02729969973748877
467,-0.0694188749418875,-0.0009839102638045617
468,-0.0027522082752208317,-0.0012345368302206017
469,0.1305811250581125,-0.005996441592125363
470,-0.13608554160855416,-0.031059098233729373
471,-0.13608554160855416,-0.03857789522621058
472,-0.13608554160855416,-0.029555338835233133
473,-0.0027522082752208317,-0.008502707256285765
474,-0.0694188749418875,-0.021535288709919848
475,-0.13608554160855416,-0.031059098233729373
476,-0.0694188749418875,-0.02504406063974441
477,-0.0694188749418875,-0.03306411076505769
478,0.1305811250581125,0.0062842601622606015
479,-0.13608554160855416,-0.03356536389788978
480,-0.0027522082752208317,-0.0012345368302206017
481,0.1305811250581125,0.03635944813218541
482,-0.0694188749418875,-0.02354030124124817
483,-0.13608554160855416,-0.031059098233729373
484,-0.0027522082752208317,-0.017775890213679247
485,-0.0694188749418875,-0.01852776991292737
486,0.06391445839144584,-0.0034901759279649626
487,-0.13608554160855416,-0.03306411076505769
488,-0.0027522082752208317,-0.0012345368302206017
489,-0.0694188749418875,-0.02128466214350381
490,-0.0027522082752208317,0.0062842601622606015
491,0.06391445839144584,-0.005996441592125363
492,0.06391445839144584,0.006534886728676641
493,-0.0027522082752208317,-0.018778396479343408
494,-0.13608554160855416,-0.018778396479343408
495,0.1305811250581125,0.02457999951063153
496,-0.13608554160855416,-0.02228716840916797
497,-0.0694188749418875,-0.02604656690540857
498,-0.0694188749418875,-0.01852776991292737
499,0.06391445839144584,-0.016272130815183007
500,-0.0694188749418875,-0.02354030124124817
501,-0.13608554160855416,-0.02379092780766421
502,-0.13608554160855416,-0.03657288269488226
503,-0.0694188749418875,-0.029805965401649172
504,-0.0694188749418875,-0.016021504248766968
505,-0.13608554160855416,-0.03356536389788978
506,-0.0694188749418875,-0.02103403557708777
507,-0.0694188749418875,-0.02354030124124817
508,-0.0694188749418875,-0.02504406063974441
509,-0.0694188749418875,-0.01852776991292737
510,-0.0694188749418875,-0.011008972920446166
511,-0.0027522082752208317,0.010294285224917243
512,0.06391445839144584,0.043878245124666614
513,0.06391445839144584,0.018063708783814487
514,0.06391445839144584,-0.005996441592125363
515,-0.0027522082752208317,-0.03231223106580958
516,0.06391445839144584,-0.01852776991292737
517,-0.0027522082752208317,-0.011008972920446166
518,-0.13608554160855416,-0.028552832569568972
519,-0.0694188749418875,0.0002692225682756388
520,-0.0027522082752208317,0.018063708783814487
521,-0.13608554160855416,-0.02253779497558401
522,0.06391445839144584,-0.006247068158541404
523,-0.0694188749418875,-0.02479343407332837
524,-0.13608554160855416,-0.02253779497558401
525,0.06391445839144584,-0.01852776991292737
526,0.06391445839144584,-0.002237043095884762
527,0.06391445839144584,0.028840651139704212
528,0.06391445839144584,-0.0009839102638045617
529,-0.0694188749418875,0.018314335350230526
530,0.1305811250581125,0.08172285665348868
531,-0.0694188749418875,-0.008753333822701805
532,0.06391445839144584,-0.002237043095884762
533,0.06391445839144584,0.08172285665348868
534,-0.0027522082752208317,0.044128871691082656
535,0.1305811250581125,0.08172285665348868
536,0.19724779172477916,0.00352736793168416
537,0.06391445839144584,0.05666020001188466
538,-0.0027522082752208317,0.0015223554003558394
539,0.06391445839144584,0.05039453585148366
540,-0.0694188749418875,-0.018778396479343408
541,-0.0694188749418875,-0.0009839102638045617
542,-0.0694188749418875,-0.012262105752526366
543,-0.0027522082752208317,-0.011259599486862205
544,-0.0694188749418875,-0.02103403557708777
545,0.06391445839144584,0.03134691680386461
546,0.06391445839144584,0.012800550889077644
547,0.1305811250581125,0.08172285665348868
548,0.1305811250581125,0.08172285665348868
549,-0.0694188749418875,-0.018778396479343408
550,-0.0694188749418875,0.017813082217398447
551,0.06391445839144584,0.05415393434772426
552,-0.0694188749418875,-0.003740802494381003
553,0.06391445839144584,0.03034441053820045
554,-0.0694188749418875,0.0012717288339397991
555,0.06391445839144584,0.05640957344546862
556,-0.0027522082752208317,0.011296791490581402
557,-0.0694188749418875,0.028840651139704212
558,-0.0027522082752208317,0.011296791490581402
559,0.06391445839144584,0.03034441053820045
560,0.06391445839144584,0.021321854147223006
561,-0.0027522082752208317,0.0027754882324360396
562,0.06391445839144584,0.023828119811383407
563,0.06391445839144584,-0.016272130815183007
564,0.06391445839144584,0.03034441053820045
565,0.1305811250581125,0.05390330778130822
566,0.06391445839144584,0.010294285224917243
567,0.3305811250581125,0.05039453585148366
568,0.06391445839144584,0.02407874637779945
569,0.1305811250581125,0.02783814487404005
570,0.19724779172477916,0.03059503710461649
571,-0.0027522082752208317,-0.02354030124124817
572,-0.0027522082752208317,0.011296791490581402
573,-0.0694188749418875,-0.013515238584606567
574,0.06391445839144584,0.008790525826421001
575,0.1305811250581125,0.05640957344546862
576,-0.0694188749418875,-0.003740802494381003
577,-0.0027522082752208317,-0.012262105752526366
578,-0.0694188749418875,-0.02354030124124817
579,0.1305811250581125,0.03134691680386461
580,-0.13608554160855416,-0.01852776991292737
581,0.06391445839144584,0.013803057154741805
582,0.3305811250581125,0.05239954838281198
583,0.06391445839144584,-0.006247068158541404
584,-0.0027522082752208317,0.019066215049478648
585,-0.0694188749418875,0.043878245124666614
586,0.1305811250581125,0.0062842601622606015
587,-0.0027522082752208317,-0.0012345368302206017
588,-0.0694188749418875,0.03159754337028065
589,-0.0027522082752208317,-0.0012345368302206017
590,-0.0027522082752208317,0.043878245124666614
591,0.1305811250581125,0.03635944813218541
592,-0.13608554160855416,-0.01852776991292737
593,0.06391445839144584,0.0012717288339397991
594,0.1305811250581125,0.028840651139704212
595,-0.0027522082752208317,0.008790525826421001
596,0.1305811250581125,0.0062842601622606015
597,-0.0027522082752208317,0.03635944813218541
598,0.06391445839144584,-0.009755840088365966
599,-0.0027522082752208317,-0.0012345368302206017
600,-0.0694188749418875,-0.01978090274500757
601,0.1305811250581125,0.03635944813218541
602,-0.0027522082752208317,-0.0012345368302206017
603,0.06391445839144584,0.02833939800687213
604,-0.0027522082752208317,0.011296791490581402
605,-0.0027522082752208317,0.011296791490581402
606,0.1305811250581125,0.0062842601622606015
607,-0.0694188749418875,-0.01978090274500757
608,-0.0027522082752208317,0.011296791490581402
609,-0.0027522082752208317,0.017061202518150326
610,0.1305811250581125,0.05390330778130822
611,-0.0027522082752208317,-0.0012345368302206017
612,0.1305811250581125,0.0062842601622606015
613,-0.0694188749418875,0.0468857639216591
614,-0.0027522082752208317,0.012800550889077644
615,0.19724779172477916,0.020319347881558848
616,0.26391445839144584,-0.013765865151022606
617,-0.0027522082752208317,0.011296791490581402
618,0.06391445839144584,0.03134691680386461
619,0.1305811250581125,-0.013765865151022606
620,-0.0027522082752208317,0.0062842601622606015
621,0.1305811250581125,0.03635944813218541
622,-0.0694188749418875,-0.020282155877839648
623,-0.0027522082752208317,0.0062842601622606015
624,0.1305811250581125,0.03134691680386461
625,0.06391445839144584,0.043878245124666614
626,-0.13608554160855416,0.02533187920987965
627,0.06391445839144584,0.03134691680386461
628,0.4639144583914458,0.05039453585148366
629,0.06391445839144584,-0.008502707256285765
630,-0.13608554160855416,-0.03481849672996998
631,-0.0694188749418875,-0.003740802494381003
632,-0.13608554160855416,-0.02253779497558401
633,-0.13608554160855416,-0.01852776991292737
634,0.06391445839144584,-0.012262105752526366
635,-0.0694188749418875,-0.005996441592125363
636,-0.13608554160855416,-0.02379092780766421
637,0.19724779172477916,0.036610074698601454
638,-0.0694188749418875,0.0015223554003558394
639,-0.0027522082752208317,-0.005996441592125363
640,-0.0027522082752208317,-0.012262105752526366
641,-0.0694188749418875,-0.007249574424205564
642,-0.0694188749418875,-0.012262105752526366
643,-0.0694188749418875,-0.0007332836973885217
644,0.06391445839144584,0.02783814487404005
645,0.1305811250581125,0.05666020001188466
646,0.06391445839144584,0.05666020001188466
647,-0.0027522082752208317,0.009041152392837043
